week,temperature,relative_humidity,dew_point,precipitation (mm),rain (mm),snowfall (cm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction
1981-12-14/1981-12-20,20.72142857142857,62.86309523809524,12.629761904761907,1.7000000000000002,1.7000000000000002,0,1016.9589285714285,950.7214285714286,38.101190476190474,13.80952380952381,32.863095238095234,21.934523809523807,1.0011904761904762,8.272619047619047,81
1981-12-21/1981-12-27,21.529166666666665,60.25,12.8125,0.0,0.0,0,1017.0398809523809,950.9738095238096,33.67857142857143,6.833333333333334,24.26190476190476,43.29166666666667,1.1395833333333334,7.230357142857143,90
1981-12-28/1982-01-03,20.35833333333333,53.720238095238095,9.575595238095238,0.0,0.0,0,1015.4624999999999,949.2363095238095,14.351190476190476,0.7202380952380952,0.9940476190476192,43.61904761904763,1.2845238095238096,7.014285714285714,66
1982-01-04/1982-01-10,21.14702380952381,62.13690476190476,12.751785714285715,0.6000000000000001,0.6000000000000001,0,1014.9827380952381,948.9642857142857,12.660714285714283,9.672619047619047,6.0059523809523805,1.119047619047619,1.0989285714285715,7.489880952380952,90
1982-01-11/1982-01-17,20.675,65.72023809523809,12.979166666666666,0.0,0.0,0,1014.6494047619047,948.5500000000001,17.916666666666664,16.595238095238095,4.952380952380952,0.0,1.00625,7.195238095238095,90
1982-01-18/1982-01-24,21.06964285714286,51.08333333333333,9.480357142857143,0.0,0.0,0,1015.5416666666667,949.467261904762,2.9345238095238098,0.2261904761904762,4.398809523809524,0.4345238095238095,1.389345238095238,6.383333333333334,90
1982-01-25/1982-01-31,20.80535714285714,65.82142857142857,13.20297619047619,2.7,2.7,0,1015.9470238095238,949.7946428571429,26.625,12.68452380952381,23.720238095238095,6.547619047619048,0.9823214285714286,8.858928571428573,100
1982-02-01/1982-02-07,20.45297619047619,59.357142857142854,10.953571428571427,0.0,0.0,0,1014.0821428571428,947.9714285714286,5.232142857142857,3.1607142857142856,3.9345238095238098,0.09523809523809523,1.1561904761904762,8.145238095238096,90
1982-02-08/1982-02-14,21.779761904761905,52.166666666666664,10.244642857142859,0.0,0.0,0,1014.094642857143,948.2624999999999,0.5297619047619048,0.5892857142857143,0.0,0.0,1.4663095238095238,6.916071428571429,90
1982-02-15/1982-02-21,21.42440476190476,51.23214285714285,9.57797619047619,0.0,0.0,0,1014.3904761904762,948.4654761904761,4.154761904761904,0.4583333333333333,4.148809523809524,4.166666666666666,1.4526190476190475,7.7994047619047615,21
1982-02-22/1982-02-28,23.603571428571428,43.54761904761904,9.306547619047619,0.0,0.0,0,1013.2875000000001,947.8952380952381,10.148809523809524,0.05357142857142857,1.6309523809523812,30.38095238095238,1.8573809523809521,8.802380952380952,88
1982-03-01/1982-03-07,20.42142857142857,45.75595238095237,6.421428571428571,0.0,0.0,0,1013.9452380952381,947.8339285714285,7.291666666666666,6.904761904761904,0.04166666666666667,3.5297619047619047,1.5108333333333335,9.4,87
1982-03-08/1982-03-14,23.14404761904762,36.458333333333336,6.302976190476191,0.0,0.0,0,1013.7285714285715,948.2065476190476,0.17857142857142855,0.005952380952380943,0.24404761904761904,0.03571428571428571,2.005,8.258333333333333,88
1982-03-15/1982-03-21,25.957142857142856,43.92857142857143,10.602380952380953,0.0,0.0,0,1010.4047619047618,945.6904761904761,4.642857142857143,1.0952380952380953,5.720238095238095,0.7142857142857143,2.209047619047619,8.129761904761905,14
1982-03-22/1982-03-28,26.767261904761906,38.386904761904766,9.267261904761906,0.0,0.0,0,1011.4083333333334,946.7970238095238,3.648809523809523,0.05952380952380952,5.952380952380952,0.07738095238095237,2.4566666666666666,8.591666666666667,23
1982-03-29/1982-04-04,27.853571428571428,40.5,10.300595238095239,0.0,0.0,0,1011.6059523809524,947.2089285714286,4.291666666666667,2.3154761904761902,0.18452380952380953,6.988095238095239,2.627738095238095,11.027380952380952,6
1982-04-05/1982-04-11,27.03809523809524,42.45238095238095,10.041071428571428,0.0,0.0,0,1012.1494047619047,947.5488095238095,9.857142857142858,2.4642857142857144,0.8214285714285714,23.803571428571427,2.4588690476190473,8.582142857142857,4
1982-04-12/1982-04-18,27.035714285714285,51.845238095238095,13.919642857142858,0.0,0.0,0,1009.3220238095239,944.8994047619047,11.214285714285714,2.8630952380952377,5.160714285714286,18.452380952380953,2.09125,9.87202380952381,56
1982-04-19/1982-04-25,27.3,56.77380952380952,15.823214285714286,1.3,1.3,0,1009.9327380952382,945.5273809523809,9.07738095238095,6.101190476190475,3.142857142857143,5.684523809523809,1.9401785714285715,9.277380952380952,270
1982-04-26/1982-05-02,28.405357142857138,51.70833333333333,15.620238095238095,1.1,1.1,0,1010.2446428571429,946.0529761904762,22.172619047619044,6.029761904761904,25.565476190476186,4.779761904761905,2.2064285714285714,9.088095238095239,270
1982-05-03/1982-05-09,26.70297619047619,60.375,17.207738095238096,2.1,2.1,0,1011.457738095238,946.844642857143,21.946428571428573,16.547619047619044,10.476190476190476,2.630952380952381,1.612857142857143,12.314880952380951,243
1982-05-10/1982-05-16,27.217857142857138,65.36904761904762,18.955357142857142,0.8,0.8,0,1009.5,945.1077380952381,22.458333333333336,20.607142857142858,5.613095238095239,1.8333333333333333,1.507797619047619,12.49345238095238,270
1982-05-17/1982-05-23,29.98392857142857,43.08333333333333,14.238095238095239,3.0,3.0,0,1009.6357142857142,945.8023809523809,11.571428571428571,0.0,17.50595238095238,3.6130952380952377,2.725952380952381,6.269047619047619,11
1982-05-24/1982-05-30,28.628571428571426,62.27976190476191,19.22797619047619,8.5,8.5,0,1007.4994047619048,943.5261904761904,20.738095238095237,13.25,10.875,7.601190476190476,1.7670238095238096,9.232738095238094,45
1982-05-31/1982-06-06,27.00595238095238,68.06547619047619,19.691666666666663,2.1,2.1,0,1007.1279761904761,942.8517857142857,30.089285714285715,23.785714285714285,4.232142857142857,20.4702380952381,1.350357142857143,14.545238095238094,256
1982-06-07/1982-06-13,26.585714285714285,75.27976190476191,21.314285714285713,7.5,7.5,0,1006.0113095238095,941.7208333333334,54.226190476190474,48.732142857142854,8.428571428571429,18.541666666666668,0.9932142857142858,16.7125,239
1982-06-14/1982-06-20,25.351785714285715,82.875,21.92440476190476,32.7,32.7,0,1004.6202380952382,940.1720238095238,78.39880952380952,67.2797619047619,31.702380952380956,51.04166666666667,0.6336904761904761,14.379761904761905,205
1982-06-21/1982-06-27,25.348214285714285,83.01785714285714,22.038690476190474,16.1,16.1,0,1006.0476190476192,941.5011904761905,77.80952380952381,59.13690476190476,16.077380952380953,63.0,0.6076785714285714,17.282142857142855,248
1982-06-28/1982-07-04,24.804166666666667,80.39285714285714,20.87380952380952,7.2,7.2,0,1007.7940476190477,943.0214285714285,60.83333333333333,58.30952380952381,7.553571428571429,14.398809523809522,0.6922619047619047,17.329166666666666,224
1982-07-05/1982-07-11,24.535714285714285,84.36904761904762,21.510714285714283,20.6,20.6,0,1006.7428571428572,941.9880952380953,79.21428571428571,66.17857142857143,32.80952380952381,43.142857142857146,0.5376190476190477,15.660714285714286,255
1982-07-12/1982-07-18,23.571428571428573,89.33333333333334,21.616071428571427,37.2,37.2,0,1003.0416666666667,938.3214285714286,91.18452380952381,77.07738095238095,34.595238095238095,48.52380952380952,0.3358333333333333,15.567261904761905,231
1982-07-19/1982-07-25,23.472023809523808,90.94642857142857,21.820238095238096,72.2,72.2,0,1004.7380952380953,939.8839285714286,97.11309523809523,81.82738095238096,45.666666666666664,88.875,0.28696428571428567,18.857738095238094,223
1982-07-26/1982-08-01,22.97202380952381,93.30952380952382,21.797619047619047,38.2,38.2,0,1004.3071428571428,939.3797619047618,98.45833333333333,86.51785714285714,49.011904761904766,91.42261904761905,0.19910714285714284,20.551190476190474,233
1982-08-02/1982-08-08,23.386904761904763,89.76190476190477,21.521428571428572,18.2,18.2,0,1006.3,941.332738095238,91.41666666666666,77.64285714285714,28.166666666666664,67.80357142857143,0.3176785714285714,18.47738095238095,232
1982-08-09/1982-08-15,22.46904761904762,94.3809523809524,21.492261904761904,61.2,61.2,0,1004.4982142857143,939.452380952381,99.70833333333333,87.79761904761905,66.66071428571429,83.82738095238096,0.16041666666666665,17.857738095238094,242
1982-08-16/1982-08-22,22.30535714285714,95.08333333333334,21.455357142857142,100.3,100.3,0,1005.6708333333333,940.5154761904762,99.44047619047618,83.96428571428571,74.85119047619048,81.44047619047619,0.13744047619047614,20.90297619047619,246
1982-08-23/1982-08-29,22.54583333333333,90.69047619047618,20.888095238095236,28.1,28.1,0,1007.7738095238095,942.532142857143,92.44642857142857,79.22619047619048,33.279761904761905,72.3452380952381,0.27035714285714285,19.507738095238096,248
1982-08-30/1982-09-05,23.125,83.99404761904762,20.03690476190476,3.5,3.5,0,1010.4345238095239,945.1369047619047,78.07142857142857,64.33333333333333,9.136904761904763,56.767857142857146,0.5095238095238095,12.339880952380952,235
1982-09-06/1982-09-12,22.98095238095238,87.98809523809526,20.782738095238095,12.4,12.4,0,1008.7791666666668,943.5636904761905,85.63690476190477,69.16071428571429,19.726190476190478,63.1845238095238,0.3668452380952381,13.918452380952383,261
1982-09-13/1982-09-19,24.135714285714283,82.25595238095238,20.577380952380953,7.1,7.1,0,1010.3601190476192,945.2797619047618,65.41666666666666,50.202380952380956,12.208333333333334,51.22023809523809,0.6188690476190476,8.63154761904762,258
1982-09-20/1982-09-26,23.846428571428568,84.66071428571429,20.811904761904763,24.4,24.4,0,1010.8196428571429,945.6529761904761,64.95833333333333,51.339285714285715,19.577380952380953,38.345238095238095,0.5235119047619047,7.925,13
1982-09-27/1982-10-03,25.125595238095237,74.04166666666666,19.369642857142857,11.1,11.1,0,1012.9398809523809,947.9029761904761,41.422619047619044,29.613095238095237,17.273809523809522,18.101190476190478,0.9782142857142857,5.7630952380952385,55
1982-10-04/1982-10-10,26.457142857142856,58.160714285714285,16.3625,0.3,0.3,0,1013.4375,948.6363095238095,9.714285714285714,0.9821428571428571,14.642857142857142,0.07142857142857142,1.6643452380952382,6.394642857142857,23
1982-10-11/1982-10-17,27.173214285714284,43.32142857142857,12.694642857142856,0.0,0.0,0,1012.0833333333333,947.5172619047619,7.172619047619048,0.005952380952380943,11.845238095238097,0.0,2.2337499999999997,8.997619047619049,5
1982-10-18/1982-10-24,25.320833333333333,71.92857142857143,19.32440476190476,7.800000000000001,7.800000000000001,0,1010.6416666666667,945.795238095238,34.69642857142857,17.154761904761905,25.369047619047617,13.458333333333332,1.0289880952380952,5.427976190476191,50
1982-10-25/1982-10-31,24.88214285714286,70.86904761904762,18.594642857142855,4.3,4.3,0,1012.8488095238096,947.7678571428571,24.833333333333332,9.333333333333332,25.5297619047619,3.7559523809523805,1.0495833333333333,4.673809523809524,45
1982-11-01/1982-11-07,25.26547619047619,60.238095238095234,15.864285714285714,25.799999999999997,25.799999999999997,0,1012.3315476190476,947.3625000000001,43.92261904761905,14.369047619047619,29.494047619047617,67.89285714285714,1.4294047619047618,13.864880952380952,72
1982-11-08/1982-11-14,22.095833333333335,80.84523809523809,18.25952380952381,18.6,18.6,0,1011.604761904762,946.0142857142857,60.58333333333333,52.76785714285713,17.047619047619047,26.636904761904763,0.583095238095238,10.69345238095238,90
1982-11-15/1982-11-21,23.05535714285714,59.45833333333333,13.813690476190475,0.3,0.3,0,1014.7744047619047,949.1779761904762,18.261904761904763,3.857142857142857,11.75,25.75,1.2892261904761906,6.642261904761905,4
1982-11-22/1982-11-28,23.19702380952381,56.74404761904761,13.4625,0.0,0.0,0,1012.8142857142857,947.3773809523809,15.011904761904761,2.130952380952381,11.863095238095237,19.976190476190478,1.358809523809524,7.336309523809525,45
1982-11-29/1982-12-05,22.78095238095238,47.36904761904761,10.13988095238095,0.0,0.0,0,1015.7494047619048,950.0309523809525,18.238095238095237,2.7797619047619047,10.422619047619047,31.553571428571427,1.5917261904761906,7.976785714285714,29
1982-12-06/1982-12-12,22.245833333333334,50.1845238095238,10.273809523809522,0.0,0.0,0,1015.6541666666666,949.8208333333333,14.565476190476192,0.0,0.0,48.49404761904763,1.535238095238095,7.548214285714286,3
1982-12-13/1982-12-19,23.610714285714288,51.464285714285715,11.946428571428571,0.0,0.0,0,1015.3279761904762,949.8065476190476,4.202380952380952,0.0238095238095238,5.125,3.607142857142857,1.6083928571428572,6.0874999999999995,90
1982-12-20/1982-12-26,22.91785714285714,49.23809523809524,10.788095238095238,0.0,0.0,0,1014.2124999999999,948.614880952381,7.886904761904761,0.0119047619047619,0.23809523809523808,25.648809523809522,1.5939880952380954,6.569047619047619,8
1982-12-27/1983-01-02,20.044642857142858,44.875,6.043452380952381,0.0,0.0,0,1015.3142857142857,949.0315476190475,3.494047619047619,3.7619047619047623,0.029761904761904757,0.29761904761904756,1.4707738095238094,8.030952380952382,90
1983-01-03/1983-01-09,19.931547619047617,43.047619047619044,5.364880952380952,0.0,0.0,0,1015.9827380952382,949.6291666666666,0.9464285714285714,0.0,0.0,3.1011904761904754,1.541845238095238,7.150595238095238,3
1983-01-10/1983-01-16,20.42678571428571,42.80357142857143,6.309523809523809,0.0,0.0,0,1015.7166666666666,949.4815476190477,4.440476190476191,0.0,0.0,14.767857142857142,1.5629166666666667,7.518452380952381,90
1983-01-17/1983-01-23,21.96309523809524,46.57142857142857,8.920833333333333,0.0,0.0,0,1016.1779761904762,950.2494047619048,9.130952380952381,0.005952380952380943,5.857142857142857,18.678571428571427,1.6042857142857143,6.482142857142857,90
1983-01-24/1983-01-30,20.698809523809523,63.18452380952381,12.414880952380953,0.0,0.0,0,1016.0988095238097,949.9095238095239,24.708333333333336,11.875,10.56547619047619,26.577380952380956,1.0601190476190476,8.523809523809524,90
1983-01-31/1983-02-06,18.336904761904766,50.05357142857143,6.505357142857143,0.0,0.0,0,1015.2851190476191,948.6363095238095,2.994047619047619,3.1190476190476195,0.005952380952380943,0.5892857142857143,1.1916666666666667,8.44404761904762,3
1983-02-07/1983-02-13,21.412499999999998,48.31547619047619,8.811904761904762,0.0,0.0,0,1012.9113095238096,947.0755952380952,2.494047619047619,0.017857142857142856,2.6309523809523805,2.9880952380952377,1.5054166666666668,8.461309523809524,39
1983-02-14/1983-02-20,21.188690476190477,47.0,7.870238095238095,0.0,0.0,0,1014.3017857142858,948.3309523809523,4.904761904761905,0.005952380952380943,0.0,16.374999999999996,1.5319642857142857,7.667857142857143,3
1983-02-21/1983-02-27,21.48690476190476,50.517857142857146,8.598214285714286,0.0,0.0,0,1014.8071428571428,948.8684523809524,4.238095238095238,4.547619047619048,0.0,0.4642857142857143,1.5216666666666667,7.235119047619048,238
1983-02-28/1983-03-06,22.002976190476186,56.06547619047619,11.088095238095239,0.0,0.0,0,1014.6446428571429,948.8220238095238,9.279761904761903,10.285714285714286,0.0,0.08928571428571429,1.432202380952381,7.553571428571429,22
1983-03-07/1983-03-13,26.745238095238097,40.99404761904761,10.204761904761904,0.0,0.0,0,1013.6589285714286,948.9017857142857,0.16071428571428573,0.0,0.10119047619047618,0.3154761904761905,2.404642857142857,7.686904761904763,30
1983-03-14/1983-03-20,24.62142857142857,45.94047619047619,10.202380952380953,0.0,0.0,0,1011.8910714285714,946.8017857142858,2.1547619047619047,2.226190476190476,0.22619047619047622,0.029761904761904757,1.9563095238095236,10.346428571428572,18
1983-03-21/1983-03-27,23.032738095238095,49.84523809523809,9.708928571428572,0.0,0.0,0,1012.9761904761906,947.4809523809524,3.0952380952380953,3.3095238095238098,0.0,0.3988095238095238,1.7275595238095238,8.886309523809524,246
1983-03-28/1983-04-03,25.392857142857142,29.738095238095237,4.280952380952381,0.0,0.0,0,1011.8047619047619,946.8809523809524,7.851190476190476,0.0,0.0,26.125,2.545714285714286,7.657738095238095,5
1983-04-04/1983-04-10,25.53690476190476,49.01190476190476,12.25,0.0,0.0,0,1011.3196428571429,946.4595238095237,5.071428571428571,4.017857142857143,0.005952380952380943,4.857142857142857,1.9549404761904763,10.182738095238095,261
1983-04-11/1983-04-17,24.748809523809523,58.089285714285715,14.417261904761904,3.3000000000000003,3.3000000000000003,0,1010.3476190476191,945.3880952380953,17.261904761904763,12.81547619047619,4.619047619047619,15.54761904761905,1.574047619047619,11.479761904761904,247
1983-04-18/1983-04-24,27.935714285714283,33.44642857142857,8.077380952380953,0.0,0.0,0,1010.4488095238096,946.1392857142857,0.2261904761904762,0.23214285714285715,0.0,0.03571428571428571,2.8589880952380953,9.157142857142857,63
1983-04-25/1983-05-01,27.857738095238094,55.64880952380952,15.747619047619049,0.0,0.0,0,1009.3779761904761,945.1190476190476,6.523809523809525,6.702380952380952,0.0,1.601190476190476,2.1279761904761902,11.786904761904761,238
1983-05-02/1983-05-08,29.50952380952381,50.089285714285715,15.582142857142857,0.0,0.0,0,1009.6999999999999,945.7613095238095,5.529761904761905,3.75,2.4285714285714284,2.244047619047619,2.505595238095238,10.77202380952381,270
1983-05-09/1983-05-15,27.45952380952381,60.42857142857143,17.60595238095238,0.6000000000000001,0.6000000000000001,0,1009.1434523809523,944.8279761904762,11.25595238095238,8.136904761904761,6.077380952380952,0.8392857142857143,1.7697023809523809,11.680357142857144,245
1983-05-16/1983-05-22,28.521428571428572,56.88690476190476,17.39166666666667,0.3,0.3,0,1008.4041666666666,944.3482142857143,11.017857142857142,10.690476190476192,2.1845238095238098,0.2202380952380952,2.0292857142857144,13.25,265
1983-05-23/1983-05-29,28.369047619047617,64.03571428571429,19.488690476190474,0.6,0.6,0,1008.4029761904761,944.3178571428572,15.083333333333332,15.642857142857142,1.5595238095238095,0.2857142857142857,1.7110119047619048,15.199404761904761,246
1983-05-30/1983-06-05,27.888690476190476,64.5,19.691071428571426,1.2999999999999998,1.2999999999999998,0,1008.217857142857,944.0511904761904,27.839285714285715,22.428571428571427,6.285714285714286,12.880952380952381,1.5482142857142858,15.666666666666668,259
1983-06-06/1983-06-12,27.298214285714288,66.88095238095238,19.70595238095238,0.0,0.0,0,1006.4363095238095,942.2613095238095,28.910714285714285,30.821428571428566,1.4642857142857142,1.005952380952381,1.4073809523809524,16.77261904761905,245
1983-06-13/1983-06-19,27.478571428571428,73.45238095238095,21.684523809523807,33.800000000000004,33.800000000000004,0,1005.792261904762,941.6999999999999,56.26190476190476,36.5595238095238,25.815476190476186,38.55357142857142,1.1358333333333333,9.630952380952381,252
1983-06-20/1983-06-26,24.2,89.42857142857143,22.255357142857143,74.0,74.0,0,1004.0982142857143,939.4428571428572,91.94047619047619,81.88095238095238,26.773809523809522,59.285714285714285,0.3470238095238095,17.56547619047619,212
1983-06-27/1983-07-03,24.34107142857143,88.78571428571429,22.27440476190476,33.0,33.0,0,1004.2267857142857,939.5880952380951,90.46428571428571,76.95833333333334,17.369047619047617,74.70833333333333,0.367797619047619,21.9375,241
1983-07-04/1983-07-10,24.436904761904763,86.03571428571429,21.800595238095237,17.2,17.2,0,1007.6797619047619,942.842857142857,82.65476190476191,71.1547619047619,15.910714285714286,43.36904761904761,0.47011904761904766,16.17202380952381,231
1983-07-11/1983-07-17,24.695238095238096,87.30952380952381,22.323809523809523,43.9,43.9,0,1002.1821428571428,937.7541666666667,91.11309523809523,69.5,32.875,74.79761904761904,0.42678571428571427,13.088690476190477,216
1983-07-18/1983-07-24,23.692857142857143,92.50595238095238,22.354166666666664,140.7,140.7,0,1001.8482142857143,937.2333333333333,96.81547619047618,86.80952380952381,49.24404761904763,71.53571428571429,0.23226190476190473,19.142857142857142,238
1983-07-25/1983-07-31,23.098214285714285,94.13690476190477,22.078571428571426,65.4,65.4,0,1007.1392857142857,942.0559523809525,99.19047619047618,87.74404761904762,62.11904761904761,91.6190476190476,0.1734523809523809,16.629166666666666,241
1983-08-01/1983-08-07,23.43035714285714,91.66071428571429,21.945238095238096,60.1,60.1,0,1006.2708333333334,941.3166666666666,96.42261904761904,83.13690476190474,34.535714285714285,81.17857142857143,0.2551190476190476,16.65952380952381,225
1983-08-08/1983-08-14,23.086309523809522,94.58928571428571,22.15297619047619,103.1,103.1,0,1003.8922619047619,939.0130952380953,99.04761904761904,89.36309523809523,57.60119047619048,95.98214285714286,0.16071428571428567,13.561309523809525,207
1983-08-15/1983-08-21,23.366071428571427,92.75,22.072619047619046,45.1,45.1,0,1003.675,938.8732142857143,92.5952380952381,81.20238095238096,39.476190476190474,73.02976190476191,0.22380952380952382,17.05535714285714,243
1983-08-22/1983-08-28,23.761309523809523,87.45238095238095,21.461309523809522,15.200000000000001,15.200000000000001,0,1007.7119047619047,942.729761904762,85.2559523809524,70.79166666666666,12.678571428571429,62.910714285714285,0.39476190476190476,16.9875,246
1983-08-29/1983-09-04,23.34345238095238,90.50595238095238,21.633928571428573,25.1,25.1,0,1007.7458333333333,942.672619047619,95.80357142857143,73.52976190476191,50.202380952380956,91.60119047619047,0.2913095238095238,13.546428571428573,243
